Sentence,Label
"States have similarly demonstrated an increased focus on ESG regulations: a dozen state attorneys general, including those of California and New York, sent a letter to the SEC last year that called for increased ESG-related disclosures for climate-related financial risks by “all SEC-regulated firms.” Notably, foreign regulators have been ahead of their U.S. counterparts in focusing on ESG disclosures; in particular, the Sustainable Finance Disclosure Regulation (SFDR) in the European Union will require disclosure of ESG considerations by all funds.",0
"The growing ESG fund sector has also been the subject of recent public criticism from various quarters, particularly claims of greenwashing leveled against climate-focused funds, from media outlets including Time, USA Today, The Economist, Reclaim Finance, and Responsible Investor.",0
"Indeed, SEC Chair Gary Gensler published a video on March 1, 2022 in which he expressed skepticism about whether many ESG-focused funds live up to their names, asserting that the investing public does not have sufficient information to evaluate ESG funds.",0
"For its part, the private plaintiffs’ bar has initiated a number of actions asserting greenwashing claims, although the focus of these claims to date has not been ESG funds, but rather allegations that operating companies, including corporations in the oil and gas, mining, and consumer goods sectors, are making misleading claims about the climate-friendliness of their operations or the products they manufacture.",1
"See, e.g., Jochims v. Oatly Group AB, 1:21-cv-06360 (S.D.N.Y.",1
"Oct. 26, 2021) (order granting motion to dismiss claims that an oat milk company made materially false and misleading statements about the company’s sustainability); In re Vale S.A. Sec.",1
"Litig., 2020 WL 2610979, at *9 (E.D.N.Y.",1
"May 20, 2020) (alleging securities law claims that a mining accident demonstrated a Brazilian mining company’s sustainability and safety claims were misleading); Ramirez v. Exxon Mobil Corp., 334 F. Supp.",1
2018) (denying a motion to dismiss claims that Exxon made material misstatements about proxy costs for carbon).,1
What do these trends mean for litigation exposure faced by ESG funds and their advisers and boards?,1
"Specifically, can we anticipate that private plaintiffs’ lawyers and securities regulators will fix their sights on ESG funds, embracing the greenwashing criticism by public commentators as a basis for launching a wave of securities fraud litigation and enforcement actions?",1
"For a number of reasons, assertions that climate-focused ESG funds are “not as green as they should be” may prove challenging for the plaintiffs’ bar in establishing valid securities law claims in the fund context.",1
ESG fund disclosures differ in fundamental ways from the ESG disclosures of typical operating companies.,0
"In light of these differences, as well as established securities law principles governing fund litigation, the types of theories recently asserted against operating companies will not be readily transportable to the ESG fund setting, as discussed below.",1
"Today, environmental disclosures largely are pursuant to the SEC’s general principles-based disclosure framework and grounded in materiality.",0
"In the last several months, the SEC has sought to encourage enhanced climate-risk disclosure consistent with the current disclosure framework by publishing a sample comment letter on this topic and commenting on climate-related disclosures in selected public filings.",0
A large number of public companies also make substantial voluntary sustainability and corporate social responsibility disclosures—these go well beyond those required by SEC rules—on their websites and/or in stand-alone “corporate social responsibility” (CSR) or “corporate sustainability” reports.,0
Many companies also voluntarily submit environmental and other information to third party rankers and raters.,0
"By contrast, ESG funds, like all registered investment companies, are subject to a different set of prescribed disclosure requirements than operating companies under the Investment Company Act of 1940 and other securities laws.",0
"Registered ESG funds include open-end mutual funds, exchange traded funds (ETFs), and a relatively small number of closed-end funds.",0
"In 2021 alone, 38 funds with sustainability mandates were launched in the U.S., 29 of which were equity funds and 25 were ETFs.",0
"Significantly, as required by law, registered funds also regularly disclose their full portfolio holdings.",0
17 C.F.R.,0
§ 270.6c-11(c)(1) (describing ETF portfolio holdings disclosure requirements).,0
The types of representations that have been the focus of greenwashing litigation against operating companies are not the types of statements that funds historically have had a basis or reason to make.,1
"In describing its investment process, a fund will often disclose the industry classifications and research services its adviser utilizes in making ESG-focused investing determinations, or, alternatively, the metrics and criteria the adviser has developed in-house.",0
"From a securities liability perspective, it would be challenging for a shareholder-plaintiff to plausibly allege—at least based on typical fund litigation evidence like portfolio holdings or performance results—material misrepresentations in such process descriptions.",1
"As part of an ongoing industry-wide effort in the U.S. to standardize terminology for registered funds, industry groups have proposed some basic categories of investment approach.",0
"Conversely, ESG inclusionary funds actively pursue positive sustainability-related outcomes and financial performance through a focused investment thesis that tilts their portfolios according to the relevant ESG factors—without necessarily excluding particular sectors.",0
"These categories closely track those published by the UK Investments Association and the Institute of International Finance; in contrast, some industry participants have suggested further breakdown of these categories with additional labels like “limiting ESG risk” and “seeking ESG opportunity,” or the inclusion of categories that identify funds that utilize “corporate engagement & shareholder action,” “norms-based screening,” and “sustainability themed/thematic investing.” Thus, even among ESG funds, there can be substantial variation in the types of disclosures made, given the variation in funds’ approaches to incorporating ESG principles in their investment processes and the funds’ ESG and investment goals.",0
An “ESG Inclusionary” sustainable fund might explain the relative weighting given to oil and gas companies in the portfolio based on their progress towards reducing their net carbon impact (while not excluding them outright).,0
"Similarly, an “ESG bond fund” might take an Exclusionary approach, declining to invest in any bond issued by oil, gas or utility companies, whereas a green bond fund with an Inclusionary or Impact approach might consider a bond of a high-emitting company if the project financed by the bond appeared likely to bring about net reductions in emissions.",0
"These assertions are often based on a flawed premise: they grade how “green” a fund’s holdings are, as measured by the grader’s selected yardstick, rather than assess whether the fund is managed consistent with the manner described in its prospectus and other disclosures—the appropriate metric under the securities laws.",0
"A shareholder asserting a securities law claim against a fund must plausibly allege that the fund’s disclosures contained material misstatements or omissions that would mislead a reasonable investor about the nature of the fund, its investment approach, or the risks that the fund might not meet its objectives, in light of the total mix of information available to the investor about the fund.",1
"In assessing claims of misleading disclosures, courts will recognize that the total mix of information available includes the description of the fund’s specific approach to incorporating ESG factors (e.g., exclusionary vs. inclusionary) and the fund’s regular disclosure of the securities it holds.",1
One recent example is particularly instructive in demonstrating what can be missed in attempting to compare ESG investment products that might have varying and divergent investment approaches by design.,0
The report examined 94 mutual funds and ETFs with “ESG” in their name.,0
The report found that it could not differentiate between language used by “good” ESG funds—ones that received all C or higher grades across all metrics relied upon by AYS—and the language used by “bad” funds—ones that received at least one D or F grade.,0
"The Fossil Free Funds rating, for example, is based on the aggregate percentage of the fund’s holdings in companies identified by a handful of outside organizations as oil, gas and coal producers, owners of carbon reserves, and large consumers of fossil fuels (e.g., utilities).",0
"At most, this grading system could assess the success of funds with an exclusionary approach in screening out companies considered to be non-green investments using a specified metric.",0
"Put simply, not every “green” fund must be fully divested of fossil fuel-related stocks in order to comply with its stated and disclosed investment objectives.",0
"Instead, any analysis of a fund’s ESG success must be based on the disclosures made to the public regarding its own objectives and whether they have been met.",0
"Notwithstanding the lack of basis in the securities law standards, claims like AYS’s of widespread “greenwashing” in the fund industry could trigger the plaintiffs’ bar to launch a wave of costly meritless litigation and ultimately be counterproductive for the sustainable investment movement.",1
"The news media amplify the message that ESG funds are somehow misleading investors, but fail to engage with the underlying claims—thus ignoring one-dimensional grading systems and the less-than-rigorous methodologies.",0
"He suggests that selecting an ESG fund should be more like selecting “fat-free” milk at a grocery store, where the grams of fat, an objective measurement, can easily be ascertained by looking at the nutrition facts on the carton.",0
ESG investors are not “shopping” for a uniform type of product that can be compared and thus “labeled” based on a single component like grams of fat.,0
Allowing for a variety of different ESG products that pursue ESG objectives in different ways provides investors with numerous options to meet their distinct goals.,0
"It would be difficult in most cases to plausibly allege a materially misleading misstatement or omission in a fund disclosure on the theory that a “green” fund is not “green enough.” Plaintiff-shareholders claiming to have been misled are deemed to have read a fund’s full disclosures, and must explain how they were misled about the fund or its risks in light of the “total mix of information” available to them.",1
"For example, a shareholder could not claim to have been misled by the word “green” in a fund’s name to believe the fund would never invest in oil or utility companies, if the fund’s prospectus explained how its investment process would be applied to such companies (without necessarily screening them out altogether) and the fund’s regular holdings reports clearly disclosed holdings in these types of companies.",0
"Further, like all funds, ESG funds include in their disclosures detailed explanations of the risks that could prevent the fund from meeting its objectives—both financial results and ESG-related goals.",0
The law is well-established that securities liability does not attach when a fund’s financial under-performance results from the manifestation of a fully-disclosed risk.,0
"See, e.g., Olkey v. Hyperion 1999 Term Tr., Inc., 98 F.3d 2, 9 (2d Cir.",1
"Moreover, plaintiff-shareholders in securities litigation would be required to allege and establish causation—that is, that a drop in the fund’s share price was caused by the alleged misstatement or omission in the fund’s disclosures.",1
"See, e.g., Dura Pharm.",0
"v. Broudo, 544 U.S. 336, 343 (2005) (noting that securities laws exist, “not to provide investors with broad insurance against market losses, but to protect them against those economic losses that misrepresentations actually cause”).",1
"Doing so would likely be even more difficult where the disclosures in question relate to the incorporation of ESG considerations in the investment process, rather than typical financial risks.",0
Clear disclosure of each fund’s distinct investment approach remains the key to aligning fund objectives with the full panoply of investor values.,0
"But the use of inconclusive studies and litigation as tools to pressure fund managers to pursue particular favored approaches to ESG investing—especially without due regard for funds’ disclosed objectives and approaches—will find little support in the securities laws, and will ultimately serve to undermine the responsible investing movement.",1
"Eargo Inc. (Eargo), a for-profit public corporation headquartered in California that sells and dispenses hearing aid devices directly to customers nationwide, has agreed to pay $34.37 million to resolve allegations that it submitted or caused the submission of claims for hearing aid devices for reimbursement to the Federal Employees Health Benefits Program (FEHBP) that contained unsupported hearing loss diagnosis codes.",1
"The FEHBP, administered by the U.S. Office of Personnel Management (OPM), is the largest employer-sponsored group health insurance program in the world.",0
"Certain FEHBP health insurance plans elect to offer a hearing aid benefit, which varies from plan to plan.",0
"These diagnosis codes must be supported by a hearing loss diagnosis, which is typically based on a hearing test performed by a health care provider.",0
“Billing the program for medical devices patients may not need raises costs across the board.,0
"The United States further alleged that between Feb. 1, 2021, and Sept. 22, 2021, Eargo continued to include these unsupported hearing loss-related diagnosis codes on claims and superbills — even after completing an internal review of its billing and coding practices in January 2021 — resulting in Eargo knowingly submitting or causing the submission of false claims for payment to the FEHBP.",1
"The resolution obtained in this matter was the result of a coordinated effort between the Justice Department’s Civil Division, Commercial Litigation Branch, Fraud Section, and the U.S. Attorney’s Office for the Northern District of Texas, with assistance from OPM-OIG.",1
One of the most powerful tools in this effort is the False Claims Act.,0
The matter was handled by Fraud Section Trial Attorney Samuel Lehman and Assistant U.S. Attorney Kenneth Coffin for the Northern District of Texas.,1
TechCrunch+ roundup: Stripe vs.,0
"My time in tech has spanned a couple of recessions, so a lot of this feels familiar.",0
"Unicorns and decacorns have already let go of thousands of employees in the last few months, and the layoffs are just beginning.",0
Full TechCrunch+ articles are only available to members.,0
"If you work in a startup, here’s some frank advice: Your managers are not giving you the full picture of your company’s financial situation because being less than transparent helps them maintain productivity and reduce attrition.",0
"Tech workers in highly specialized, non-fungible roles are usually the ones who turn out the lights on the last day.",0
"Save your paychecks, rethink your summer vacation plans, and find ways to support friends and colleagues in this time of uncertainty.",0
"Last week, CEO Chuck Robbins told analysts that the company was feeling the impacts of global supply chain issues and Russia’s invasion of Ukraine, but it’s increasingly unclear whether healthy software revenues can compensate for its sinking hardware business.",0
But that was true before slumping tech stocks began dragging down startup valuations.,0
"Citing “recent skirmishes from the Great Fintech War,” Mary Ann and Alex track a series of acquisitions and product releases that have these fintech companies “now standing face to face, if not already on each other’s toes.”",0
The author has no position in any of the stocks mentioned.,0
"Blink Charging (NASDAQ:BLNK), a provider of EV charging services and equipment, saw its stock price rocket higher amid a recent avalanche of new deals and sales channel expansion.",0
"However, the initiation of a new securities fraud lawsuit against the company is now inducing a bloodbath in the stock.",1
"We think that even at 20x current utilization, Blink’s network would continue to incinerate cash.",0
"These allegations have now become the focal point of a securities fraud investigation by Block & Leviton LLP, a national securities litigation firm.",1
"UberRE Inc's lawsuit said it bought an ""Über"" trademark for real-estate services in 2017 and uses the name on software for booking travel accommodations.",1
"It claimed damages of over $250 billion, more than five times Uber Technologies' current market capitalization.",1
UberRE Inc chairman Brent Ritz told Reuters that Uber Technologies had breached an agreement with the company that he declined to detail.,1
"Uber Technologies announced last month that it would begin providing services for booking long-distance travel by train in the United Kingdom starting this summer, and add flight booking there later this year and hotel booking in the future.",0
UberRE said in the lawsuit that Uber Technologies has infringed its trademark and will cause consumer confusion by offering competing services.,1
Uber Technologies was previously sued by New York ad agency Uber Inc over its planned expansion into the advertising business.,1
The companies resolved that dispute in November.,1
"The case is UberRE Inc v. Uber Technologies Inc, U.S. District Court for the Northern District of California, No.",1
3:22-cv-02806.,1
Apothio is hoping investors want a piece of its lawsuit accusing California officials of improperly destroying its $1 billion hemp crop in 2019.,1
"The ILO tag was devised by Apothio’s lawyers at Roche Freedman, who worked with Republic and the blockchain platform developer Ava Labs to structure and implement the offering after first announcing the concept last December.",0
It’s the first time that small investors can put up as little as $100 to acquire a stake in the outcome of civil litigation.,1
"The funder LexShares similarly allows individuals to invest in litigation finance deals, but those investors must meet the U.S. Securities and Exchange Commission’s accreditation criteria.",1
"The Apothio offering, by contrast, is not limited to accredited investors because, in a milestone for litigation finance, the offering was registered under the SEC’s Regulation CF, which allows companies to raise as much as $5 million through crowdfunding without the formal rigamarole of a traditional securities offering.",1
The Apothio offering also appears to be the first time that litigation funding has been “tokenized” through a blockchain.,1
Apothio’s litigation investors will be issued Avalanche ILO tokens.,1
"If the company ends up winning the case and receiving a payout, investors will be paid their share via their Avalanche tokens.",1
"That's more than 60% of the minimum target of $250,000 that Apothio set in its SEC registration of the offering.",0
"“The rise of litigation funding in the United States has provided individuals and smaller organizations access to the resources necessary to assert their legal rights against well-funded entities,” Roche’s statement said.",1
Agee has a more holistic view of the commercial litigation finance industry than anyone else I know.,1
He told me he’s generally in favor of innovation that democratizes and expands the market for litigation funding and is intrigued by Apothio's concept.,1
Agee’s first fear is that small investors don’t have enough litigation savvy and inside information to make informed investment decisions.,1
"In big commercial litigation finance deals, Agee said, funders often have access to non-public information that helps them decide if the case is a good bet.",1
"In Apothio’s offering, Republic is providing links to public filings from its case in federal court in Fresno, California, but no insider take on litigation risk.",1
Agee said he’s also worried that crowdfunding may open the door to dubious suits.,1
"Commercial litigation funders, Agee said, are effective gatekeepers precisely because they make sophisticated evaluations of litigation risk.",1
"After all, when commercial funders back a case, they usually put up a lot of money – an average $4.5 million for single-case deals, according to Westfleet’s analysis of 2020 transactions.",1
"Individual investors who are chipping in as little as $100 may not be as risk averse, Agee said.",0
The Apothio deal does protect investors from the imminent risk that the case will be dismissed.,1
"Apothio sued Kern County, the Kern County sheriff’s office and the California Department of Fish and Wildlife after government officials ordered its 500-acre hemp harvest to be bulldozed in October 2019.",1
"The company, which conducts research on hemp and has research and internship agreements with two local community colleges, contends that the crop was legally grown and illegally destroyed.",1
It is asserting violations of its rights under the U.S. and California constitutions.,1
"Both Kern County and the state have moved to dismiss Apothio’s case, arguing, in broad terms, that Apothio was growing an illegal marijuana crop for commercial distribution.",1
"Marijuana, the defendants argued, remains an illegal controlled substance under federal law and is only allowed to be grown for recreational use under state law.",1
"Apothio’s crop, they said, was contraband that does not give rise to property or constitutional claims.",0
"The underlying law and facts, including the nature of Apothio’s relationships with the community colleges and interpretations of the federal law exempting hemp from the Controlled Substances Act, are complex, and U.S. Magistrate Judge Jennifer Thurston seems to be in no hurry to rule on the defendants’ dismissal motions.",1
They’ve been fully briefed since the summer of 2020 but the next hearing in the case isn’t scheduled to take place until next January.,1
"If the case is dismissed, Apothio investors will lose only 20% of their investment, under Apothio’s investment contract.",1
"Until Thurston issues a decision on the defendants’ motions to dismiss, Roche Freedman will hold 80% of investors' funds in an escrow account.",1
"If Apothio loses, the law firm will return investors' money.",1
The Apothio experiment may turn out to be short-lived.,0
"But even if so, I don’t think this will be the last use of the crowdfunding model in litigation finance.",1
"Reuters News, under the Trust Principles, is committed to integrity, independence and freedom from bias.",0
(Reuters) - Pilgrim’s Pride Corp and Tyson Foods Inc said on Monday they have settled price-fixing litigation by a group of poultry buyers that accused them of violating U.S. antitrust law by conspiring to inflate chicken prices.,1
"FILE PHOTO: Chicken is pictured in New York March 11, 2015.",0
The size of Tyson’s settlement with the same purchasers was not disclosed.,1
"Neither company admitted liability, and both said settling was in their best interests.",1
A few smaller chicken producers previously reached similar settlements totaling $13 million.,1
"Similar litigation has been pending in Minneapolis federal court accusing Tyson, another JBS unit and other pork producers of conspiring to inflate pork prices by limiting supply.",1
The Pilgrim’s settlement follows that company’s agreement in October to pay a $110.5 million fine to resolve a U.S. Department of Justice criminal price-fixing probe.,1
All have pleaded not guilty.,1
"The case is In re Broiler Chicken Antitrust Litigation, U.S. District Court, Northern District of Illinois, No.",1
Louisiana local governments scored what they called an “extraordinary victory” this week as federal judges allowed them to use the state court system to seek billions of dollars from oil and gas companies for the state’s receding coastline.,1
"The Aug. 10 ruling from the U.S. Court of Appeals for the Fifth Circuit gives Louisiana parishes their preferred forum to pursue claims that Exxon Mobil Corp. , Chevron USA Inc. , and other companies, both large and small, destroyed coastal marshes and wetlands by failing to follow state permits regulating well drilling, canal construction, waste disposal, and landscape restoration.",1
"The litigation has enormously high stakes for the industry, as Louisiana parishes pursue 42 lawsuits aimed at making more than 200 companies cough up billions of dollars for the damage.",1
"The Fifth Circuit’s decision focuses on two cases from Plaquemines and Cameron parishes, but has implications for the dozens of others that have been caught in legal limbo for years.",1
"While the ruling itself is narrow, it clears a path for the parishes’ lawsuits to move toward discovery and trial.",1
"The coastal cases will now move back to state court where—barring any successful rehearing petition or U.S. Supreme Court bid by industry lawyers—plaintiffs will push for a prompt trial date, said Talbot, Carmouche & Marcello APLC attorney John Carmouche, who represents the parishes.",1
"“Whether these cases move forward in federal court or state court, we will continue to defend against the meritless cases and show why the lawsuits do nothing for Louisiana’s coast,” leaders of the Louisiana Oil and Gas Association and Louisiana Mid-Continent Oil and Gas Association said in a joint statement.",1
The trade groups’ membership includes defendants in the cases.,1
"The oil companies are exploring their legal options, Melissa Landry, spokeswoman for the legal teams representing BP America Production Company, Chevron, ConocoPhillips, ExxonMobil Pipeline Co., and Shell, said in a phone interview Thursday.",1
"Nearly 2 million people live and work in the coastal wetlands that act as a buffer against hurricane storm surge, according to Louisiana’s Coastal Protection and Restoration Authority, a state agency.",0
"But nearly 1,900 square miles of land has been lost since the 1930s, and the state stands to lose another 4,120 square miles over the next 50 years, the agency said.",0
"Human-made factors contribute to land loss, amid natural threats posed by rising sea levels, subsidence, storms, and invasive species.",0
The 42 lawsuits from coastal parishes say they want the oil and gas industry to pay for its role in the slow-moving disaster.,1
"Their claims differ from other cases against oil companies from state and local governments in Maryland, Colorado, California, and elsewhere, which focus on holding the industry financially responsible for the local impacts of climate change, primarily driven by use of fossil fuels.",1
The parishes are hoping to build on the success of private landowners who prevailed when they sued oil and gas companies for damages for not meeting lease provisions requiring them to restore property after drilling.,1
"This spring, state lawmakers killed a bill that would have established a framework for spending the money.",0
"So far, the two sides have been stuck in a legal tug-of-war over where the litigation belongs.",1
"Backed by the Louisiana Department of Natural Resources and the state attorney general, parish leaders filed their first claims in state court seven years ago.",1
"Industry lawyers unsuccessfully pushed to transfer them to the federal level, arguing that the litigation involved federal questions.",1
"But the industry defendants tried again in 2018, linking their arguments to a new expert report that said the parishes’ claims were based in part on oil and gas drillers’ actions taken during World War II.",1
"The drillers were acting under the direction of federal government officials during the war, so legal claims related to those actions belong in federal court, they argued.",1
"The Fifth Circuit rejected the latest argument as untimely, concluding that the 2018 report simply repeated information the parishes included in earlier legal filings.",1
"The ruling, if it withstands potential challenges, means the cases will move ahead in Louisiana state courts, which Tulane Law School professor Oliver A. Houck said is important.",1
"“Experiences show the venue in these cases is, when it’s federal, can be very hostile” to the plaintiffs, he said.",1
"“That’s exactly what the industry wants,” Houck said.",0
"“At least in state court, you’ve got a fighting chance.”",1
"The securities class action filed on Tuesday in federal court seeks damages on behalf of investors for a stock drop that followed what it called the ""stunning collapse"" of the lender's gain on sale margin in May.",1
"""We will stop at nothing to defend the strong reputation we have built over the last 36 years,"" he said.",0
"Investor Zoya Qaiyum, represented by Robbins Geller Rudman & Dowd, targeted Rocket executives' statements between February 25 and May 5, 2021, when Rocket's share price fell 17% on news that its quarterly gain on sale margin was at its lowest in two years.",1
"The investor alleges the company and executives touted the metric's strength in February but failed to disclose pressure from competition, a shift to a lower-margin business segment and a tightening gap between mortgage prices on the primary and secondary markets.",1
"As support for the idea that insiders knew more than they let on, the lawsuit points to the first quarter sale of 20.2 million Rocket shares by Rock Holdings Inc, which is majority owned by Quicken Loans founder Daniel Gilbert.",1
"Gilbert is named as a defendant in the lawsuit along with Quicken Loans Chief Executive Officer Jay Farner, Chief Financial Officer Julie Booth and President and Chief Operating Officer Bob Walters.",1
Quicken Loans is changing its name to Rocket Mortgage at the end of July.,0
"The case is Qaiyum v. Rocket Companies Inc, U.S. District Court, Eastern District Of Michigan, No.",1
21-cv-11528.,1
"BOSTON, Feb 18 (Reuters) - A U.S. federal judge ruled that Nuveen and trustees of its closed-end funds violated the Investment Company Act by stripping hedge fund Saba Capital of its full voting rights at an annual meeting.",1
"Saba filed litigation against Nuveen funds and their trustees in early 2021, arguing the asset management company illegally amended fund bylaws to prevent large shareholders from voting all of their shares.",1
"The $280 billion closed-end fund market is dominated by Nuveen, BlackRock and other investment firms, who earn fees based on a fund's levered assets.",0
"""Saba has the better argument on Section 18(i)’s requirement that all stock be 'voting stock',"" wrote Judge Paul Oetken in a rare summary judgment order on Thursday.",1
"""The court recognized Nuveen's self-serving actions for what they are: an illegal attempt to get around the 1940 Act's clear requirement of equal voting rights,"" Weinstein told Reuters.",1
Nuveen is a wholly owned subsidiary of investment firm TIAA.,0
"Saba has nominated director candidates at many prominent investment firms, arguing shareholders are harmed because the funds often trade at large discounts to their underlying holdings and have poor corporate governance.",1
The court rejected Nuveen's argument that the U.S. Securities and Exchange Commission effectively allowed closed-end funds to adopt so-called control share provisions.,1
Lyft Inc. has named a new legal chief as the ride-sharing company and competitor Uber Technologies Inc. continue to face litigation over its classification of drivers.,1
"Lyft disclosed in a securities filing late Wednesday that Llewellyn has replaced its longtime general counsel Kristin Sverchek, who has moved into the position of president of business affairs.",0
The coronavirus pandemic and a drop in demand led Lyft to furlough thousands of employees and reduce executive salaries.,0
"Lyft and Uber both face mounting litigation—and a complicated regulatory landscape—over their decision to classify drivers as independent contractors, rather than full-time employees.",1
"Lyft’s most recent proxy statement shows that Sverchek received nearly $3.6 million in total compensation during fiscal 2020, down from the nearly $6 million in total pay she earned from the San Francisco-based company in 2019.",0
"She has been given additional restricted stock units in the company in her new role as president of business affairs, according to Lyft.",0
Sverchek began her career as an associate at startup-focused law firm Gunderson Dettmer Stough Villeneuve Franklin & Hachigian.,0
Wilson Sonsini Goodrich & Rosati advised Lyft on its initial public offering.,0
"Llewellyn, Lyft’s new legal chief, joined the company as a managing counsel for litigation in 2014.",1
"Prior to that role, which saw Llewellyn serve as Lyft’s first in-house litigator, she was an associate at Winston & Strawn in San Francisco.",1
"The company credited Llewellyn for building a team of litigators covering areas like consumer class actions, competition, insurance coverage disputes, intellectual property and regulatory matters.",1
"Johnson & Johnson, the consumer products and health giant that manufactured generic opioid medications, will contribute $5 billion to the settlement.",1
"Three massive drug wholesalers — AmerisourceBergen, Cardinal Health and McKesson — will pay a combined $21 billion.",0
Stein noted that most of the funds are earmarked for health care and drug treatment programs designed to ease the opioid crisis.,0
"In all, 46 states and roughly 90% of eligible local governments have signed on to the deal, according to the companies' assessment.",0
"AmerisourceBergen will pay $6.1 billion, Cardinal Health will pay $6 billion and McKesson, $7.4 billion.",0
"Drug overdoses now kill more than 100,000 people in the U.S. every year, according to the Centers for Disease Control and Prevention.",0
"Joe Rice, with the firm Motley Rice, is one of the lead attorneys suing the drug industry over its alleged role in the opioid crisis.",1
"""Going into the opioid litigation, that was recognized as being a big problem that we had to fix,"" he said.",1
"According to Stein, companies have also agreed to fund a new monitoring system to prevent communities from again being flooded with high-risk medications.",0
"""It will ensure that no more communities are awash in opioids as happened over the last couple of decades.""",0
"One email shared among executives at AmerisourceBergen — made public for the first time during a state trial last year in West Virginia — disparaged people addicted to opioids, describing them as ""pillbillies"" and referring to OxyContin as ""hillbilly heroin.""",1
"That deal, if finalized, is expected to include payouts topping $6 billion.",0
"Meanwhile, opioid-related lawsuits continue in state and federal courts around the country focused largely on pharmacy chains that sold large quantities of opioid medications directly to consumers.",1
"Lawyers that represent corporations and investors said that the proposal, released earlier this week, could be a potent source of securities fraud litigation, which targets companies over alleged lies or even half-truths told to the investing public.",1
"“The plaintiffs lawyers are waiting in the wings,” said Craig Marcus, a partner at law firm Ropes & Gray LLP who advises prominent public companies.",1
"In place of voluntary sustainability reports which use handpicked metrics, companies would have to disclose in much greater detail how much carbon they emit and how they plan to address looming climate risks.",0
Observers already have noted that the new regime would require companies to expend considerable resources to craft these disclosures.,0
"That cost would be evident quickly, but private securities litigation tied to new climate disclosures represents a lurking threat that could materialize down the road.",1
Plaintiffs’ lawyers in typical cases pair with investors to sue a company over stock drops linked to issues a company didn’t adequately flag.,1
"A company might be sued, for example, if it says it has a substantial antibribery program but ends up caught in a corruption scandal.",1
The wide-ranging climate disclosures the SEC wants would up the number of avenues for a lawsuit.,1
"A wildfire in California destroys a facility, for example, and investors could claim they were misled about the company’s climate risk management.",1
Or arguably investors could sue if the company miscalculated greenhouse-gas emissions.,1
"For some companies, the SEC’s proposed rule would mandate that they determine and disclose emissions caused by supply networks and their customers in connection with their products, tricky endeavors that require assembling data many companies haven’t previously considered.",0
The proposed rule wouldn’t impact companies immediately.,0
"It has a long lead time, with some companies not required to comply until 2026, and it is almost certain to face a legal campaign to squash it.",1
Some plaintiffs’ lawyers are cautiously optimistic.,1
"“What the SEC is doing is encouraging much more accurate and complete disclosures, and you may see litigation if there are material omissions or misstatements made to investors with regard to those climate disclosures,” said Darren Robbins, whose law firm Robbins Geller Rudman & Dowd LLP brought securities actions that last year resulted in about $1.9 billion in settlements.",1
Precision Castparts Corp. has agreed to pay $22.5 million to settle a class action lawsuit over air pollution coming from its metal parts manufacturing facility in Southeast Portland.,1
"Last week, a Multnomah County Circuit Court judge gave preliminary approval to the settlement, which stems from allegations that the metal casting facility emitted toxic metals and polluted nearby homes.",1
"The company has also spent more than $300,000 on air monitoring equipment to test for pollution in the surrounding neighborhood and will be required to install nearly $2 million in additional pollution controls at its facilities pending an additional court approval.",1
Bullseye Glass settled that case for $6.5 million.,1
Both cases emerged out of a 2016 U.S. Forest Service study of moss that revealed previously unknown levels of toxic metals in Southeast Portland’s air.,0
"Based on the outcome of that case, Preusch estimates residents affected by Precision Castparts pollution will receive about $3,500 apiece.",1
"A $12.5 million settlement fund will pay for attorneys, and the remainder of the money will be divided among residents who lived in the area affected by pollution from the facility.",1
"Information is being distributed this week to about 6,000 Southeast Portland households that are eligible to file a claim for damages in the case.",1
"In a statement, Precision Castparts said the settlement will allow the company “to resolve costly, long-term litigation.” The company manufactures metal parts for airplanes and other industrial products.",1
"To be clear, the authors do not suggest that these alternative factors should be the definitive guidelines promulgated by the USPTO.",0
"Refinements, revisions, and improvements to this proposal are both likely and welcome, especially given the collective experience and varied perspectives of the diverse PTAB community.",0
§ 314(a).,0
"Certainly, the Administrative Procedures Act provides constraints on the Director’s discretion, but (of course) those limitations are not specific to the PTAB’s institution decision.",0
"The Petitioner here did exactly what Congress envisioned in providing for inter partes reviews in the America Invents Act: upon being sued for infringement, and having received notice of the claims it was alleged to infringe, it diligently filed a Petition with the Board, seeking review of the patentability of those claims in the alternative tribunal created by the AIA. . . .",1
"The inter partes review would proceed, necessarily having a narrower scope than the infringement trial before the district court, and would resolve in an efficient manner the patentability questions so that the district court need not take them up.",1
This implicates the Small Business Inventors’ need for clear regulations promulgated lawfully by the Director that preserves and improves (not eliminates) the Director’s full powers of discretionary denial.16 ― The PTAB is increasingly refusing to institute otherwise-meritorious IPR petitions for purely procedural reasons.,0
A sample of recent institution decisions illustrates the problem....,0
"Notwithstanding the foregoing, this factor should be nearly dispositive in favor of institution for timely filed PGRs.",0
"Commentary: The petitioner should be afforded a reasonable opportunity after service of the complaint to evaluate the asserted patent and, inter alia, collect and review the prior art, consult with an expert witness, and prepare the petition and supporting declaration.",1
§ 321(c).,0
Elevating the merits-based consideration (from the catch-all Factor 6 in the NHK-Fintiv analysis) is essential in order for the USPTO to play its important patentability gatekeeper role as mandated by Congress in the AIA.,0
"3) Litigation History of the Challenged Patent – The frequency of assertion of the challenged patent, including assertion in the U.S. district courts and the ITC.",1
